tier,dataset,clip_id,config_id,config_fingerprint,no_fallback,suppress_nst,streaming_preset,align,merge_strategy,cpwer,wer,der,speaker_assignment_error_rate,runtime_s,whisper_s,sortformer_s,align_s,merge_s,git_sha,started_at,host,hypothesis_path,diff_path
1,AMI,AMI:ES2004b,ae6d54d80beb,ae6d54d80beb,True,True,low_lat,True,hard_boundary,0.903954802259887,0.8549905838041432,0.5577364898611528,0.048964218455743835,95.75145220756531,-1.0,95.71301102638245,-1.0,0.005547046661376953,12acb8f,1778668544.6083179,device-103.home,transcripts/tier-1/AMI_ES2004b/ae6d54d80beb.json,diffs/tier-1/AMI_ES2004b/ae6d54d80beb.json
1,AMI,AMI:ES2004b,7df0d94e2737,7df0d94e2737,True,True,low_lat,True,prob_based,1.2975517890772128,0.8549905838041432,0.9862151633203476,0.44256120527306964,94.80233407020569,-1.0,94.79043197631836,-1.0,0.00033211708068847656,12acb8f,1778668640.359824,device-103.home,transcripts/tier-1/AMI_ES2004b/7df0d94e2737.json,diffs/tier-1/AMI_ES2004b/7df0d94e2737.json
1,AMI,AMI:ES2004b,fbd9778bbf67,fbd9778bbf67,True,True,low_lat,False,hard_boundary,0.9058380414312618,0.8549905838041432,0.5482968734392168,0.05084745762711862,0.03873300552368164,-1.0,-1.0,-1.0,0.005519866943359375,12acb8f,1778668735.162218,device-103.home,transcripts/tier-1/AMI_ES2004b/fbd9778bbf67.json,diffs/tier-1/AMI_ES2004b/fbd9778bbf67.json
1,AMI,AMI:ES2004b,e669da04bf54,e669da04bf54,True,True,low_lat,False,prob_based,1.2975517890772128,0.8549905838041432,0.9862151633203476,0.44256120527306964,0.010403871536254883,-1.0,-1.0,-1.0,0.0002658367156982422,12acb8f,1778668735.200994,device-103.home,transcripts/tier-1/AMI_ES2004b/e669da04bf54.json,diffs/tier-1/AMI_ES2004b/e669da04bf54.json
1,AMI,AMI:ES2004b,22cac2807bf1,22cac2807bf1,True,False,very_high_lat,True,hard_boundary,0.911487758945386,0.9849340866290018,0.40720207771451405,0.0,36.84954619407654,30.154587268829346,-1.0,6.6543519496917725,0.00591278076171875,12acb8f,1778668735.2114408,device-103.home,transcripts/tier-1/AMI_ES2004b/22cac2807bf1.json,diffs/tier-1/AMI_ES2004b/22cac2807bf1.json
1,AMI,AMI:ES2004b,3c18126dc80e,3c18126dc80e,True,False,very_high_lat,True,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.011516809463500977,-1.0,-1.0,-1.0,0.0002949237823486328,12acb8f,1778668772.061252,device-103.home,transcripts/tier-1/AMI_ES2004b/3c18126dc80e.json,diffs/tier-1/AMI_ES2004b/3c18126dc80e.json
1,AMI,AMI:ES2004b,dfa48ed5f102,dfa48ed5f102,True,False,very_high_lat,False,hard_boundary,0.9190207156308852,0.9849340866290018,0.42887823394266306,0.0,0.03744196891784668,-1.0,-1.0,-1.0,0.005900859832763672,12acb8f,1778668772.072823,device-103.home,transcripts/tier-1/AMI_ES2004b/dfa48ed5f102.json,diffs/tier-1/AMI_ES2004b/dfa48ed5f102.json
1,AMI,AMI:ES2004b,80916e6f39fd,80916e6f39fd,True,False,very_high_lat,False,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.01024317741394043,-1.0,-1.0,-1.0,0.0003001689910888672,12acb8f,1778668772.110316,device-103.home,transcripts/tier-1/AMI_ES2004b/80916e6f39fd.json,diffs/tier-1/AMI_ES2004b/80916e6f39fd.json
1,AMI,AMI:ES2004b,c291c805a5fe,c291c805a5fe,True,False,low_lat,True,hard_boundary,0.9623352165725048,0.9849340866290018,0.5577364898611528,0.0,0.03902912139892578,-1.0,-1.0,-1.0,0.00632929801940918,12acb8f,1778668772.120607,device-103.home,transcripts/tier-1/AMI_ES2004b/c291c805a5fe.json,diffs/tier-1/AMI_ES2004b/c291c805a5fe.json
1,AMI,AMI:ES2004b,bde54767d27f,bde54767d27f,True,False,low_lat,True,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.010827064514160156,-1.0,-1.0,-1.0,0.0003230571746826172,12acb8f,1778668772.159703,device-103.home,transcripts/tier-1/AMI_ES2004b/bde54767d27f.json,diffs/tier-1/AMI_ES2004b/bde54767d27f.json
1,AMI,AMI:ES2004b,59a91110ca43,59a91110ca43,True,False,low_lat,False,hard_boundary,0.9698681732580038,0.9849340866290018,0.5482968734392168,0.0,0.0386807918548584,-1.0,-1.0,-1.0,0.006330966949462891,12acb8f,1778668772.170573,device-103.home,transcripts/tier-1/AMI_ES2004b/59a91110ca43.json,diffs/tier-1/AMI_ES2004b/59a91110ca43.json
1,AMI,AMI:ES2004b,0e045d985b31,0e045d985b31,True,False,low_lat,False,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.010294914245605469,-1.0,-1.0,-1.0,0.00031304359436035156,12acb8f,1778668772.20931,device-103.home,transcripts/tier-1/AMI_ES2004b/0e045d985b31.json,diffs/tier-1/AMI_ES2004b/0e045d985b31.json
1,AMI,AMI:ES2004b,a89a597836cc,a89a597836cc,False,True,very_high_lat,True,hard_boundary,0.8832391713747646,0.8549905838041432,0.40720207771451405,0.02824858757062143,35.26240396499634,28.633466958999634,-1.0,6.5888707637786865,0.005029201507568359,12acb8f,1778668772.219646,device-103.home,transcripts/tier-1/AMI_ES2004b/a89a597836cc.json,diffs/tier-1/AMI_ES2004b/a89a597836cc.json
1,AMI,AMI:ES2004b,bca049abf95b,bca049abf95b,False,True,very_high_lat,True,prob_based,1.2975517890772128,0.8549905838041432,0.9862151633203476,0.44256120527306964,0.011122941970825195,-1.0,-1.0,-1.0,0.00026488304138183594,12acb8f,1778668807.482736,device-103.home,transcripts/tier-1/AMI_ES2004b/bca049abf95b.json,diffs/tier-1/AMI_ES2004b/bca049abf95b.json
1,AMI,AMI:ES2004b,1d141c3366a3,1d141c3366a3,False,True,very_high_lat,False,hard_boundary,0.8870056497175142,0.8549905838041432,0.42887823394266306,0.032015065913371,0.036283016204833984,-1.0,-1.0,-1.0,0.0051822662353515625,12acb8f,1778668807.493909,device-103.home,transcripts/tier-1/AMI_ES2004b/1d141c3366a3.json,diffs/tier-1/AMI_ES2004b/1d141c3366a3.json
1,AMI,AMI:ES2004b,bb4f8c463383,bb4f8c463383,False,True,very_high_lat,False,prob_based,1.2975517890772128,0.8549905838041432,0.9862151633203476,0.44256120527306964,0.009746789932250977,-1.0,-1.0,-1.0,0.000263214111328125,12acb8f,1778668807.5302432,device-103.home,transcripts/tier-1/AMI_ES2004b/bb4f8c463383.json,diffs/tier-1/AMI_ES2004b/bb4f8c463383.json
1,AMI,AMI:ES2004b,b83f7500d7bb,b83f7500d7bb,False,True,low_lat,True,hard_boundary,0.903954802259887,0.8549905838041432,0.5577364898611528,0.048964218455743835,0.03767800331115723,-1.0,-1.0,-1.0,0.0052950382232666016,12acb8f,1778668807.5400379,device-103.home,transcripts/tier-1/AMI_ES2004b/b83f7500d7bb.json,diffs/tier-1/AMI_ES2004b/b83f7500d7bb.json
1,AMI,AMI:ES2004b,93c747d5aae0,93c747d5aae0,False,True,low_lat,True,prob_based,1.2975517890772128,0.8549905838041432,0.9862151633203476,0.44256120527306964,0.010793924331665039,-1.0,-1.0,-1.0,0.0002586841583251953,12acb8f,1778668807.57777,device-103.home,transcripts/tier-1/AMI_ES2004b/93c747d5aae0.json,diffs/tier-1/AMI_ES2004b/93c747d5aae0.json
1,AMI,AMI:ES2004b,9189b9017d83,9189b9017d83,False,True,low_lat,False,hard_boundary,0.9058380414312618,0.8549905838041432,0.5482968734392168,0.05084745762711862,0.037078142166137695,-1.0,-1.0,-1.0,0.00519108772277832,12acb8f,1778668807.588619,device-103.home,transcripts/tier-1/AMI_ES2004b/9189b9017d83.json,diffs/tier-1/AMI_ES2004b/9189b9017d83.json
1,AMI,AMI:ES2004b,87bf9a1654ca,87bf9a1654ca,False,True,low_lat,False,prob_based,1.2975517890772128,0.8549905838041432,0.9862151633203476,0.44256120527306964,0.009944677352905273,-1.0,-1.0,-1.0,0.0002689361572265625,12acb8f,1778668807.6257532,device-103.home,transcripts/tier-1/AMI_ES2004b/87bf9a1654ca.json,diffs/tier-1/AMI_ES2004b/87bf9a1654ca.json
1,AMI,AMI:ES2004b,238e8774a939,238e8774a939,False,False,very_high_lat,True,hard_boundary,0.911487758945386,0.9849340866290018,0.40720207771451405,0.0,36.66754102706909,30.118345975875854,-1.0,6.5081727504730225,0.005992889404296875,12acb8f,1778668807.635736,device-103.home,transcripts/tier-1/AMI_ES2004b/238e8774a939.json,diffs/tier-1/AMI_ES2004b/238e8774a939.json
1,AMI,AMI:ES2004b,b1cd916986cb,b1cd916986cb,False,False,very_high_lat,True,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.01135396957397461,-1.0,-1.0,-1.0,0.00030684471130371094,12acb8f,1778668844.303526,device-103.home,transcripts/tier-1/AMI_ES2004b/b1cd916986cb.json,diffs/tier-1/AMI_ES2004b/b1cd916986cb.json
1,AMI,AMI:ES2004b,5afe800ff133,5afe800ff133,False,False,very_high_lat,False,hard_boundary,0.9190207156308852,0.9849340866290018,0.42887823394266306,0.0,0.03734588623046875,-1.0,-1.0,-1.0,0.0059049129486083984,12acb8f,1778668844.314928,device-103.home,transcripts/tier-1/AMI_ES2004b/5afe800ff133.json,diffs/tier-1/AMI_ES2004b/5afe800ff133.json
1,AMI,AMI:ES2004b,18540c126f1b,18540c126f1b,False,False,very_high_lat,False,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.01018977165222168,-1.0,-1.0,-1.0,0.0003190040588378906,12acb8f,1778668844.352323,device-103.home,transcripts/tier-1/AMI_ES2004b/18540c126f1b.json,diffs/tier-1/AMI_ES2004b/18540c126f1b.json
1,AMI,AMI:ES2004b,f44db96813eb,f44db96813eb,False,False,low_lat,True,hard_boundary,0.9623352165725048,0.9849340866290018,0.5577364898611528,0.0,0.038571834564208984,-1.0,-1.0,-1.0,0.006276845932006836,12acb8f,1778668844.362554,device-103.home,transcripts/tier-1/AMI_ES2004b/f44db96813eb.json,diffs/tier-1/AMI_ES2004b/f44db96813eb.json
1,AMI,AMI:ES2004b,3b68a4f080ac,3b68a4f080ac,False,False,low_lat,True,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.011322975158691406,-1.0,-1.0,-1.0,0.0003120899200439453,12acb8f,1778668844.4011781,device-103.home,transcripts/tier-1/AMI_ES2004b/3b68a4f080ac.json,diffs/tier-1/AMI_ES2004b/3b68a4f080ac.json
1,AMI,AMI:ES2004b,4cea41f7c122,4cea41f7c122,False,False,low_lat,False,hard_boundary,0.9698681732580038,0.9849340866290018,0.5482968734392168,0.0,0.03823709487915039,-1.0,-1.0,-1.0,0.006317138671875,12acb8f,1778668844.412545,device-103.home,transcripts/tier-1/AMI_ES2004b/4cea41f7c122.json,diffs/tier-1/AMI_ES2004b/4cea41f7c122.json
1,AMI,AMI:ES2004b,797280be0d6e,797280be0d6e,False,False,low_lat,False,prob_based,1.4444444444444444,0.9849340866290018,0.9862151633203476,0.4595103578154426,0.010155916213989258,-1.0,-1.0,-1.0,0.0003020763397216797,12acb8f,1778668844.450825,device-103.home,transcripts/tier-1/AMI_ES2004b/797280be0d6e.json,diffs/tier-1/AMI_ES2004b/797280be0d6e.json
1,SUMM-RE,SUMM-RE:004c_PAPH,768907936886,768907936886,True,True,very_high_lat,True,hard_boundary,0.47326732673267324,0.3900990099009901,0.2548925055254169,0.08316831683168313,64.53518986701965,50.93441200256348,4.787736892700195,8.75011396408081,0.014596223831176758,12acb8f,1778669001.6117241,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/768907936886.json,diffs/tier-1/SUMM-RE_004c_PAPH/768907936886.json
1,SUMM-RE,SUMM-RE:004c_PAPH,065f47499363,065f47499363,True,True,very_high_lat,True,prob_based,1.0950495049504951,0.3900990099009901,0.7506128189672493,0.704950495049505,4.082484006881714,-1.0,4.064023971557617,-1.0,0.000560760498046875,12acb8f,1778669066.147171,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/065f47499363.json,diffs/tier-1/SUMM-RE_004c_PAPH/065f47499363.json
1,SUMM-RE,SUMM-RE:004c_PAPH,01ee7b58523b,01ee7b58523b,True,True,very_high_lat,False,hard_boundary,0.46633663366336636,0.3900990099009901,0.23966244725738398,0.07623762376237625,0.05612683296203613,-1.0,-1.0,-1.0,0.015483856201171875,12acb8f,1778669070.22972,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/01ee7b58523b.json,diffs/tier-1/SUMM-RE_004c_PAPH/01ee7b58523b.json
1,SUMM-RE,SUMM-RE:004c_PAPH,080385390802,080385390802,True,True,very_high_lat,False,prob_based,1.0930693069306932,0.3900990099009901,0.7571629495680129,0.702970297029703,0.025048017501831055,-1.0,-1.0,-1.0,0.0008533000946044922,12acb8f,1778669070.285905,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/080385390802.json,diffs/tier-1/SUMM-RE_004c_PAPH/080385390802.json
1,SUMM-RE,SUMM-RE:004c_PAPH,ae6d54d80beb,ae6d54d80beb,True,True,low_lat,True,hard_boundary,0.504950495049505,0.3900990099009901,0.29780992565802694,0.11485148514851484,96.08744382858276,-1.0,96.03016066551208,-1.0,0.015813112258911133,12acb8f,1778669070.311017,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/ae6d54d80beb.json,diffs/tier-1/SUMM-RE_004c_PAPH/ae6d54d80beb.json
1,SUMM-RE,SUMM-RE:004c_PAPH,7df0d94e2737,7df0d94e2737,True,True,low_lat,True,prob_based,1.0950495049504951,0.3900990099009901,0.7506128189672493,0.704950495049505,94.22582817077637,-1.0,94.20599699020386,-1.0,0.0005981922149658203,12acb8f,1778669166.398517,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/7df0d94e2737.json,diffs/tier-1/SUMM-RE_004c_PAPH/7df0d94e2737.json
1,SUMM-RE,SUMM-RE:004c_PAPH,fbd9778bbf67,fbd9778bbf67,True,True,low_lat,False,hard_boundary,0.497029702970297,0.3900990099009901,0.28189672493469964,0.10693069306930691,0.055748701095581055,-1.0,-1.0,-1.0,0.015659093856811523,12acb8f,1778669260.6243992,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/fbd9778bbf67.json,diffs/tier-1/SUMM-RE_004c_PAPH/fbd9778bbf67.json
1,SUMM-RE,SUMM-RE:004c_PAPH,e669da04bf54,e669da04bf54,True,True,low_lat,False,prob_based,1.0930693069306932,0.3900990099009901,0.7571629495680129,0.702970297029703,0.024068832397460938,-1.0,-1.0,-1.0,0.0004980564117431641,12acb8f,1778669260.6801972,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/e669da04bf54.json,diffs/tier-1/SUMM-RE_004c_PAPH/e669da04bf54.json
1,SUMM-RE,SUMM-RE:004c_PAPH,22cac2807bf1,22cac2807bf1,True,False,very_high_lat,True,hard_boundary,0.47326732673267324,0.3900990099009901,0.2548925055254169,0.08316831683168313,56.97796988487244,50.06751894950867,-1.0,6.854041814804077,0.01482701301574707,12acb8f,1778669260.7043252,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/22cac2807bf1.json,diffs/tier-1/SUMM-RE_004c_PAPH/22cac2807bf1.json
1,SUMM-RE,SUMM-RE:004c_PAPH,3c18126dc80e,3c18126dc80e,True,False,very_high_lat,True,prob_based,1.0950495049504951,0.3900990099009901,0.7506128189672493,0.704950495049505,0.01688385009765625,-1.0,-1.0,-1.0,0.0004899501800537109,12acb8f,1778669317.6825202,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/3c18126dc80e.json,diffs/tier-1/SUMM-RE_004c_PAPH/3c18126dc80e.json
1,SUMM-RE,SUMM-RE:004c_PAPH,dfa48ed5f102,dfa48ed5f102,True,False,very_high_lat,False,hard_boundary,0.46633663366336636,0.3900990099009901,0.23966244725738398,0.07623762376237625,0.052983760833740234,-1.0,-1.0,-1.0,0.014464855194091797,12acb8f,1778669317.699459,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/dfa48ed5f102.json,diffs/tier-1/SUMM-RE_004c_PAPH/dfa48ed5f102.json
1,SUMM-RE,SUMM-RE:004c_PAPH,80916e6f39fd,80916e6f39fd,True,False,very_high_lat,False,prob_based,1.0930693069306932,0.3900990099009901,0.7571629495680129,0.702970297029703,0.024135828018188477,-1.0,-1.0,-1.0,0.0005078315734863281,12acb8f,1778669317.752494,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/80916e6f39fd.json,diffs/tier-1/SUMM-RE_004c_PAPH/80916e6f39fd.json
1,SUMM-RE,SUMM-RE:004c_PAPH,c291c805a5fe,c291c805a5fe,True,False,low_lat,True,hard_boundary,0.504950495049505,0.3900990099009901,0.29780992565802694,0.11485148514851484,0.05458378791809082,-1.0,-1.0,-1.0,0.01487112045288086,12acb8f,1778669317.776688,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/c291c805a5fe.json,diffs/tier-1/SUMM-RE_004c_PAPH/c291c805a5fe.json
1,SUMM-RE,SUMM-RE:004c_PAPH,bde54767d27f,bde54767d27f,True,False,low_lat,True,prob_based,1.0950495049504951,0.3900990099009901,0.7506128189672493,0.704950495049505,0.016527891159057617,-1.0,-1.0,-1.0,0.0004558563232421875,12acb8f,1778669317.83132,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/bde54767d27f.json,diffs/tier-1/SUMM-RE_004c_PAPH/bde54767d27f.json
1,SUMM-RE,SUMM-RE:004c_PAPH,59a91110ca43,59a91110ca43,True,False,low_lat,False,hard_boundary,0.497029702970297,0.3900990099009901,0.28189672493469964,0.10693069306930691,0.05430316925048828,-1.0,-1.0,-1.0,0.014647960662841797,12acb8f,1778669317.847899,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/59a91110ca43.json,diffs/tier-1/SUMM-RE_004c_PAPH/59a91110ca43.json
1,SUMM-RE,SUMM-RE:004c_PAPH,0e045d985b31,0e045d985b31,True,False,low_lat,False,prob_based,1.0930693069306932,0.3900990099009901,0.7571629495680129,0.702970297029703,0.025617122650146484,-1.0,-1.0,-1.0,0.0005638599395751953,12acb8f,1778669317.9022589,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/0e045d985b31.json,diffs/tier-1/SUMM-RE_004c_PAPH/0e045d985b31.json
1,SUMM-RE,SUMM-RE:004c_PAPH,a89a597836cc,a89a597836cc,False,True,very_high_lat,True,hard_boundary,0.46732673267326735,0.3801980198019802,0.26152300582680327,0.08712871287128715,71.70157194137573,64.25288701057434,-1.0,6.799663066864014,0.014398336410522461,12acb8f,1778669317.927957,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/a89a597836cc.json,diffs/tier-1/SUMM-RE_004c_PAPH/a89a597836cc.json
1,SUMM-RE,SUMM-RE:004c_PAPH,bca049abf95b,bca049abf95b,False,True,very_high_lat,True,prob_based,1.0702970297029704,0.3801980198019802,0.7506128189672493,0.6900990099009902,0.016691923141479492,-1.0,-1.0,-1.0,0.00047469139099121094,12acb8f,1778669389.629695,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/bca049abf95b.json,diffs/tier-1/SUMM-RE_004c_PAPH/bca049abf95b.json
1,SUMM-RE,SUMM-RE:004c_PAPH,1d141c3366a3,1d141c3366a3,False,True,very_high_lat,False,hard_boundary,0.4623762376237624,0.3801980198019802,0.24291742013261,0.0821782178217822,0.052346229553222656,-1.0,-1.0,-1.0,0.01404881477355957,12acb8f,1778669389.646443,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/1d141c3366a3.json,diffs/tier-1/SUMM-RE_004c_PAPH/1d141c3366a3.json
1,SUMM-RE,SUMM-RE:004c_PAPH,bb4f8c463383,bb4f8c463383,False,True,very_high_lat,False,prob_based,1.0683168316831684,0.3801980198019802,0.7571629495680129,0.6881188118811882,0.02386307716369629,-1.0,-1.0,-1.0,0.0005052089691162109,12acb8f,1778669389.698848,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/bb4f8c463383.json,diffs/tier-1/SUMM-RE_004c_PAPH/bb4f8c463383.json
1,SUMM-RE,SUMM-RE:004c_PAPH,b83f7500d7bb,b83f7500d7bb,False,True,low_lat,True,hard_boundary,0.499009900990099,0.3801980198019802,0.30347598955193894,0.1188118811881188,0.053524017333984375,-1.0,-1.0,-1.0,0.014362096786499023,12acb8f,1778669389.722765,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/b83f7500d7bb.json,diffs/tier-1/SUMM-RE_004c_PAPH/b83f7500d7bb.json
1,SUMM-RE,SUMM-RE:004c_PAPH,93c747d5aae0,93c747d5aae0,False,True,low_lat,True,prob_based,1.0702970297029704,0.3801980198019802,0.7506128189672493,0.6900990099009902,0.0169830322265625,-1.0,-1.0,-1.0,0.0004730224609375,12acb8f,1778669389.776351,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/93c747d5aae0.json,diffs/tier-1/SUMM-RE_004c_PAPH/93c747d5aae0.json
1,SUMM-RE,SUMM-RE:004c_PAPH,9189b9017d83,9189b9017d83,False,True,low_lat,False,hard_boundary,0.501980198019802,0.3801980198019802,0.28378541289933695,0.12178217821782178,0.05422401428222656,-1.0,-1.0,-1.0,0.014428853988647461,12acb8f,1778669389.793391,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/9189b9017d83.json,diffs/tier-1/SUMM-RE_004c_PAPH/9189b9017d83.json
1,SUMM-RE,SUMM-RE:004c_PAPH,87bf9a1654ca,87bf9a1654ca,False,True,low_lat,False,prob_based,1.0683168316831684,0.3801980198019802,0.7571629495680129,0.6881188118811882,0.026129961013793945,-1.0,-1.0,-1.0,0.0005559921264648438,12acb8f,1778669389.847679,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/87bf9a1654ca.json,diffs/tier-1/SUMM-RE_004c_PAPH/87bf9a1654ca.json
1,SUMM-RE,SUMM-RE:004c_PAPH,238e8774a939,238e8774a939,False,False,very_high_lat,True,hard_boundary,0.46732673267326735,0.3801980198019802,0.26152300582680327,0.08712871287128715,71.08083200454712,64.2479727268219,-1.0,6.776344060897827,0.014101982116699219,12acb8f,1778669389.8739,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/238e8774a939.json,diffs/tier-1/SUMM-RE_004c_PAPH/238e8774a939.json
1,SUMM-RE,SUMM-RE:004c_PAPH,b1cd916986cb,b1cd916986cb,False,False,very_high_lat,True,prob_based,1.0702970297029704,0.3801980198019802,0.7506128189672493,0.6900990099009902,0.016663074493408203,-1.0,-1.0,-1.0,0.0004532337188720703,12acb8f,1778669460.955016,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/b1cd916986cb.json,diffs/tier-1/SUMM-RE_004c_PAPH/b1cd916986cb.json
1,SUMM-RE,SUMM-RE:004c_PAPH,5afe800ff133,5afe800ff133,False,False,very_high_lat,False,hard_boundary,0.4623762376237624,0.3801980198019802,0.24291742013261,0.0821782178217822,0.053029775619506836,-1.0,-1.0,-1.0,0.014033079147338867,12acb8f,1778669460.971733,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/5afe800ff133.json,diffs/tier-1/SUMM-RE_004c_PAPH/5afe800ff133.json
1,SUMM-RE,SUMM-RE:004c_PAPH,18540c126f1b,18540c126f1b,False,False,very_high_lat,False,prob_based,1.0683168316831684,0.3801980198019802,0.7571629495680129,0.6881188118811882,0.024260997772216797,-1.0,-1.0,-1.0,0.0005009174346923828,12acb8f,1778669461.024823,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/18540c126f1b.json,diffs/tier-1/SUMM-RE_004c_PAPH/18540c126f1b.json
1,SUMM-RE,SUMM-RE:004c_PAPH,f44db96813eb,f44db96813eb,False,False,low_lat,True,hard_boundary,0.499009900990099,0.3801980198019802,0.30347598955193894,0.1188118811881188,0.053491830825805664,-1.0,-1.0,-1.0,0.014306068420410156,12acb8f,1778669461.049143,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/f44db96813eb.json,diffs/tier-1/SUMM-RE_004c_PAPH/f44db96813eb.json
1,SUMM-RE,SUMM-RE:004c_PAPH,3b68a4f080ac,3b68a4f080ac,False,False,low_lat,True,prob_based,1.0702970297029704,0.3801980198019802,0.7506128189672493,0.6900990099009902,0.016714096069335938,-1.0,-1.0,-1.0,0.0004658699035644531,12acb8f,1778669461.102696,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/3b68a4f080ac.json,diffs/tier-1/SUMM-RE_004c_PAPH/3b68a4f080ac.json
1,SUMM-RE,SUMM-RE:004c_PAPH,4cea41f7c122,4cea41f7c122,False,False,low_lat,False,hard_boundary,0.501980198019802,0.3801980198019802,0.28378541289933695,0.12178217821782178,0.053845882415771484,-1.0,-1.0,-1.0,0.014111042022705078,12acb8f,1778669461.119477,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/4cea41f7c122.json,diffs/tier-1/SUMM-RE_004c_PAPH/4cea41f7c122.json
1,SUMM-RE,SUMM-RE:004c_PAPH,797280be0d6e,797280be0d6e,False,False,low_lat,False,prob_based,1.0683168316831684,0.3801980198019802,0.7571629495680129,0.6881188118811882,0.025469064712524414,-1.0,-1.0,-1.0,0.0005729198455810547,12acb8f,1778669461.173393,device-103.home,transcripts/tier-1/SUMM-RE_004c_PAPH/797280be0d6e.json,diffs/tier-1/SUMM-RE_004c_PAPH/797280be0d6e.json
1,SUMM-RE,SUMM-RE:006b_EADH,768907936886,768907936886,True,True,very_high_lat,True,hard_boundary,0.5545702592087313,0.46725784447476126,0.36304542446771243,0.08731241473397,61.951555013656616,51.00105905532837,4.151472091674805,6.723526239395142,0.021483898162841797,12acb8f,1778669461.198923,device-103.home,transcripts/tier-1/SUMM-RE_006b_EADH/768907936886.json,diffs/tier-1/SUMM-RE_006b_EADH/768907936886.json
1,SUMM-RE,SUMM-RE:006b_EADH,065f47499363,065f47499363,True,True,very_high_lat,True,prob_based,1.0518417462482947,0.46725784447476126,0.7156591802576778,0.5845839017735335,4.319690942764282,-1.0,4.294358968734741,-1.0,0.0007102489471435547,12acb8f,1778669523.151118,device-103.home,transcripts/tier-1/SUMM-RE_006b_EADH/065f47499363.json,diffs/tier-1/SUMM-RE_006b_EADH/065f47499363.json
1,SUMM-RE,SUMM-RE:006b_EADH,01ee7b58523b,01ee7b58523b,True,True,very_high_lat,False,hard_boundary,0.5566166439290586,0.46725784447476126,0.35187419718967733,0.08935879945429737,0.0707859992980957,-1.0,-1.0,-1.0,0.024610042572021484,12acb8f,1778669527.47088,device-103.home,transcripts/tier-1/SUMM-RE_006b_EADH/01ee7b58523b.json,diffs/tier-1/SUMM-RE_006b_EADH/01ee7b58523b.json
1,SUMM-RE,SUMM-RE:006b_EADH,080385390802,080385390802,True,True,very_high_lat,False,prob_based,1.0504774897680764,0.46725784447476126,0.7287376902417189,0.5832196452933152,0.02834296226501465,-1.0,-1.0,-1.0,0.0005409717559814453,12acb8f,1778669527.541714,device-103.home,transcripts/tier-1/SUMM-RE_006b_EADH/080385390802.json,diffs/tier-1/SUMM-RE_006b_EADH/080385390802.json
1,SUMM-RE,SUMM-RE:006b_EADH,ae6d54d80beb,ae6d54d80beb,True,True,low_lat,True,hard_boundary,0.5770804911323328,0.46725784447476126,0.39768790627067846,0.10982264665757158,97.35083103179932,-1.0,97.28254699707031,-1.0,0.022983789443969727,12acb8f,1778669527.570112,device-103.home,transcripts/tier-1/SUMM-RE_006b_EADH/ae6d54d80beb.json,diffs/tier-1/SUMM-RE_006b_EADH/ae6d54d80beb.json
